Scenario,CITY,COUNTY,COUNTY_FIPS,END_USE,FACILITY_ID,FINAL_NAICS_CODE,MECS_NAICS,REPORTING_YEAR,STATE,UNIT_NAME,UNIT_TYPE,Lat,Lon,LLType,geometry,FacilityName,Industry,Company,Thermal MWh/hr,Temp_degC,Temp_Req,Gen,Built,GEN_Opt,Modules_Built,NP_Capacity,NG_Cost (counterfactual),NPV_FOAK,NPV_NOAK,NPV_FOAK (per MWt),NPV_NOAK (per MWt)
10_Base,PORTLAND,JAY COUNTY,18075,CHP and/or Cogeneration Process,1005853,325193,325193,2015,IN,GP-Boilers,OCS (Other combustion source),40.41381,-85.02625,Facility,POINT (-9465078.854061577 4926259.500589498),PREMIER ETHANOL LLC D/B/A/ POET BIOREFINING - PORTLAND,Ethyl Alcohol,PREMIER ETHANOL,89.92228239,260.9129605,300,Microreactor,TRUE,Microreactor,4,80,394899915.7,-92143933.64,33039608.71,-1151799.17,412995.1089
10_Base,LAWLER,CHICKASAW,19037,CHP and/or Cogeneration Process,1006141,325193,325193,2015,IA,CP-1,OCS (Other combustion source),43.0668,-92.1579,Facility,POINT (-10258970.50057743 5322145.021535029),HOMELAND ENERGY SOLUTIONS LLC,Ethyl Alcohol,"HOMELAND ENERGY SOLUTIONS, LLC",59.0100094,265.4549356,300,Microreactor,TRUE,Microreactor,3,60,294924978.3,-69968223.46,24913910.68,-1166137.058,415231.8447
10_Base,MORRIS,STEVENS,27149,CHP and/or Cogeneration Process,1002177,325193,325193,2015,MN,CP-1,OCS (Other combustion source),45.5747,-95.9108,Facility,POINT (-10676741.4175755 5712454.582057229),"DENCO II, LLC",Ethyl Alcohol,"DENCO II, LLC",66.30427494,265.4549356,300,Microreactor,TRUE,Microreactor,3,60,296874104.8,-68626753.79,26255380.36,-1143779.23,437589.6726
10_Base,MILTON,ROCK COUNTY,55105,CHP and/or Cogeneration Process,1006138,325193,325193,2015,WI,CP-bob,OCS (Other combustion source),42.76302,-88.91853,Facility,POINT (-9898365.481686421 5275970.355557521),"UNITED ETHANOL, LLC",Ethyl Alcohol,United Ethanol LLC,215.8467423,262.2202389,300,Microreactor,TRUE,Microreactor,11,220,1077250423,-259400273.7,57449065.32,-1179092.153,261132.1151
10_Base,MENLO,GUTHRIE,19077,CHP and/or Cogeneration Process,1003834,325193,325193,2015,IA,CP-1,OCS (Other combustion source),41.5236,-94.3819,Facility,POINT (-10506545.04810167 5089882.026066859),"FLINT HILLS RESOURCES MENLO, LLC",Ethyl Alcohol,"Koch Industries, Inc.",18.16178437,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,90770428.9,-28510634.67,3726581.318,-1425531.733,186329.0659
10_Base,ATWATER,KANDIYOHI COUNTY,27067,CHP and/or Cogeneration Process,1003837,325193,325193,2015,MN,CP-1,OCS (Other combustion source),45.13704,-94.80694,Facility,POINT (-10553860.28446844 5643121.491836262),BUSHMILLS ETHANOL INC.,Ethyl Alcohol,"BUSHMILLS ETHANOL, INC",18.85769848,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,94248524.46,-26116865.04,6120350.947,-1305843.252,306017.5473
10_Base,MARION,TURNER,46125,CHP and/or Cogeneration Process,1004765,325193,325193,2015,SD,CP-1,OCS (Other combustion source),43.432639,-97.26088,Facility,POINT (-10827031.63570569 5378057.48502261),NUGEN ENERGY LLC,Ethyl Alcohol,REX AMERICAN RESOURCES,273.7813554,282.4852903,300,Microreactor,TRUE,Microreactor,12,240,1197104669,-267894218.9,-30140426.46,-1116225.912,-125585.1102
10_Base,PEKIN,Tazewell,17179,CHP and/or Cogeneration Process,1000413,325193,325193,2015,IL,D,"OB (Boiler, other)",40.555,-89.6628,Facility,POINT (-9981217.23909913 4946924.194297829),"Aventine Renewable Energy, Inc.",Ethyl Alcohol,AVENTINE RENEWABLE ENERGY INC,242.5700016,265.4549356,300,Microreactor,TRUE,Microreactor,12,240,1187496419,-274507015.2,31354885.37,-1143779.23,130645.3557
10_Base,FAIRBANK,BUCHANAN COUNTY,19019,CHP and/or Cogeneration Process,1004079,325193,325193,2015,IA,CP-1,OCS (Other combustion source),42.639333,-92.031139,Facility,POINT (-10244859.53060498 5257234.788084847),FLINT HILLS RESOURCES LLC - FAIRBANK ETHANOL PLANT,Ethyl Alcohol,"Koch Industries, Inc.",23.57769442,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,FULTON,OSWEGO COUNTY,36075,CHP and/or Cogeneration Process,1004818,325193,325193,2015,NY,Boiler B,"OB (Boiler, other)",43.337527,-76.38688,Facility,POINT (-8503348.584886894 5363488.828170649),SUNOCO FULTON ETHANOL PLANT,Ethyl Alcohol,Sunoco Inc. (R&M),223.3349316,265.4549356,300,Microreactor,TRUE,Microreactor,11,220,1088538384,-251631430.6,52878166.17,-1143779.23,240355.3008
10_Base,BOYCEVILLE,DUNN COUNTY,55033,CHP and/or Cogeneration Process,1006022,325193,325193,2015,WI,CP-001,OCS (Other combustion source),45.050596,-91.980063,Facility,POINT (-10239173.77629322 5629490.31093216),WESTERN WISCONSIN ENERGY LLC,Ethyl Alcohol,"Big River Resources, LLC",22.45561346,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,PALESTINE,CRAWFORD,17033,CHP and/or Cogeneration Process,1004668,325193,325193,2015,IL,Boiler/Thermal Oxidizer,"OB (Boiler, other)",39.004293,-87.631325,Facility,POINT (-9755074.476539865 4722286.526651492),LINCOLNLAND AGRI-ENERGY LLC,Ethyl Alcohol,"Linncolnland Agri-Energy, LLC",150.8606094,260.1761954,300,Microreactor,TRUE,Microreactor,7,140,691074852.4,-161251883.9,49981289.91,-1151799.17,357009.2136
10_Base,Rensselaer,JASPER COUNTY,18073,CHP and/or Cogeneration Process,1003714,325193,325193,2015,IN,CP-1,OCS (Other combustion source),40.933056,-87.067222,Facility,POINT (-9692278.817824906 5002472.447963959),Iroquois Bio Energy Company,Ethyl Alcohol,Iroquois Bio Energy Company LLC,23.7140995,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,CHARLES CITY,FLOYD COUNTY,19067,CHP and/or Cogeneration Process,1001967,325193,325193,2015,IA,TOs/HRSGs,OCS (Other combustion source),43.09403,-92.74402,Facility,POINT (-10324217.08052118 5326295.14102364),Valero Renewable Fuels LLC Charles City,Ethyl Alcohol,Valero Energy Corporation,36.15230987,265.4549356,300,Microreactor,TRUE,Microreactor,2,40,180684926.4,-57610356.83,6270081.036,-1440258.921,156752.0259
10_Base,CLAREMONT,DODGE,27039,CHP and/or Cogeneration Process,1005149,325193,325193,2015,MN,CP-001,OCS (Other combustion source),44.049412,-93.017379,Facility,POINT (-10354647.26520494 5473091.990938736),AL CORN CLEAN FUEL,Ethyl Alcohol,AL-CORN CLEAN FUEL,21.24101152,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,BENSON,SWIFT,27151,CHP and/or Cogeneration Process,1001143,325193,325193,2015,MN,Rental Boiler,"OB (Boiler, other)",45.3268,-95.6378,Facility,POINT (-10646351.19658894 5673117.021877921),CHIPPEWA VALLEY ETHANOL COMPANY,Ethyl Alcohol,Chippewa Valley Agrafuels Cooperative,35.60230643,265.4549356,300,Microreactor,TRUE,Microreactor,2,40,177936074.9,-59502230.46,4972201.512,-1487555.761,124305.0378
10_Base,AURORA,HAMILTON COUNTY,31081,CHP and/or Cogeneration Process,1003282,325193,325193,2015,NE,Natural Gas Boiler,"OB (Boiler, other)",40.867306,-98.038722,Facility,POINT (-10913620.61106331 4992788.987013636),NEBRASKA ENERGY L L C,Ethyl Alcohol,Nebraska Energy LLC,15.76669496,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,78800058.13,-36749140.34,-4511924.358,-1837457.017,-225596.2179
10_Base,COLWICH,SEDGWICK COUNTY,20173,CHP and/or Cogeneration Process,1005278,325193,325193,2015,KS,ABC-Colwich,"OB (Boiler, other)",37.78665,-97.53096,Facility,POINT (-10857096.80377913 4549330.300177582),ABENGOA BIOENERGY CORPORATION COLWICH ETHANOL PLANT,Ethyl Alcohol,ABENGOA BIOENERGY US HOLDING,22.87940392,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,REDFIELD,SPINK COUNTY,46115,CHP and/or Cogeneration Process,1001723,325193,325193,2015,SD,CP-001,OCS (Other combustion source),44.91174,-98.50145,Facility,POINT (-10965131.2563991 5607637.441004316),REDFIELD ENERGY LLC,Ethyl Alcohol,"Redfield Energy, LLC",35.60119744,265.4549356,300,Microreactor,TRUE,Microreactor,2,40,177930532.3,-59506045.09,4968386.878,-1487651.127,124209.672
10_Base,Cloverdale,PUTNAM COUNTY,18133,CHP and/or Cogeneration Process,1005382,325193,325193,2015,IN,GP-POET Cloverdale,OCS (Other combustion source),39.545139,-86.80825,Facility,POINT (-9663450.186655192 4800061.6157035),"POET Biorefining-Cloverdale, LLC",Ethyl Alcohol,POET Biorefining Cloverdale,36.60525078,265.4549356,300,Microreactor,TRUE,Microreactor,2,40,182948670.9,-56052353.94,7828083.925,-1401308.848,195702.0981
10_Base,MINA,EDMUNDS,46045,CHP and/or Cogeneration Process,1005353,325193,325193,2015,SD,CP-001,OCS (Other combustion source),45.442417,-98.787139,Facility,POINT (-10996934.01040434 5691441.983325624),ABERDEEN ENERGY LLC,Ethyl Alcohol,GLACIAL LAKES CORN PROCESSORS,17.3475786,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,86701125.72,-31311297.9,925918.0811,-1565564.895,46295.90405
10_Base,CRAIG,HOLT,29087,CHP and/or Cogeneration Process,1006825,325193,325193,2015,MO,GP-1,OCS (Other combustion source),40.18925,-95.36789,Facility,POINT (-10616304.95282893 4893481.80545378),GOLDEN TRIANGLE ENERGY LLC,Ethyl Alcohol,"Golden Triangle Energy, LLC.",17.83157107,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,89120062.27,-29646485.44,2590730.544,-1482324.272,129536.5272
10_Base,CARO,TUSCOLA,26157,CHP and/or Cogeneration Process,1004584,325193,325193,2015,MI,CP-Header,OCS (Other combustion source),43.472883,-83.410497,Facility,POINT (-9285214.052853873 5384228.699755992),MICHIGAN ETHANOL dba POET biorefining - Caro,Ethyl Alcohol,"michigan ethanol, LLC DBA POET biorefining- Caro",23.64037844,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,Coshocton,COSHOCTON COUNTY,39031,CHP and/or Cogeneration Process,1011627,325193,325193,2015,OH,GP-Natural Gas Units,OCS (Other combustion source),40.21533,-81.86446,Facility,POINT (-9113110.001266312 4897282.964840994),Three Rivers Energy LLC,Ethyl Alcohol,Lakeview Energy LLC,20.91597348,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,MARCUS,CHEROKEE COUNTY,19035,CHP and/or Cogeneration Process,1002995,325193,325193,2015,IA,GP-1,OCS (Other combustion source),42.82085,-95.7609,Facility,POINT (-10660054.62590559 5284743.022805851),"LITTLE SIOUX CORN PROCESSORS, LLLP",Ethyl Alcohol,"LITTLE SIOUX CORN PROCESSORS, LLLP",17.1358154,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,85642758.5,-32039710.12,197505.8601,-1601985.506,9875.293003
10_Base,BOARDMAN,MORROW COUNTY,41049,CHP and/or Cogeneration Process,1007263,325193,325193,2015,OR,GP-1,OCS (Other combustion source),45.856111,-119.655278,Facility,POINT (-13319964.61768759 5757320.813433186),PACIFIC ETHANOL COLUMBIA LLC,Ethyl Alcohol,New PE Hold Co LLC,21.87867754,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,Rosholt,ROBERTS,46109,CHP and/or Cogeneration Process,1002909,325193,325193,2015,SD,CP-1,OCS (Other combustion source),45.872608,-96.725109,Facility,POINT (-10767389.88080388 5759958.011614868),Red River Energy,Ethyl Alcohol,Red River Energy,52.91386944,265.4549356,300,Microreactor,TRUE,Microreactor,2,40,197916069.8,-45751169.19,18129268.67,-1143779.23,453231.7168
10_Base,MADRID,PERKINS COUNTY,31135,CHP and/or Cogeneration Process,1005476,325193,325193,2015,NE,GP-1,OCS (Other combustion source),40.849959,-101.532913,Facility,POINT (-11302592.17391775 4990235.77683768),MID AMERICA AGRI PRODUCTS WHEATLAND LLC,Ethyl Alcohol,STANDARD ETHANOL LLC,46.61098312,265.4549356,300,Microreactor,TRUE,Microreactor,2,40,197916069.8,-45751169.19,18129268.67,-1143779.23,453231.7168
10_Base,Fort Dodge,WEBSTER,19187,CHP and/or Cogeneration Process,1011065,325193,325193,2015,IA,CP-01,OCS (Other combustion source),42.50911,-94.31383,Facility,POINT (-10498967.53036337 5237549.378149453),"Cargill, Incorporated",Ethyl Alcohol,CARGILL INC,28.50765807,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,Cambridge,FURNAS COUNTY,31065,CHP and/or Cogeneration Process,1004039,325193,325193,2015,NE,CP-1,OCS (Other combustion source),40.278101,-100.161805,Facility,POINT (-11149961.12953516 4906437.839410666),"Nebraska Corn Processing, LLC",Ethyl Alcohol,ZEELAND FARM SERVICES INC,19.71188049,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98517624.15,-23178693.56,9058522.426,-1158934.678,452926.1213
10_Base,LEIPSIC,PUTNAM,39137,CHP and/or Cogeneration Process,1007730,325193,325193,2015,OH,CP-LEI-NaturalGas,OCS (Other combustion source),41.119594,-83.971018,Facility,POINT (-9347610.965152809 5029997.787475199),POET BIOREFINING,Ethyl Alcohol,"Summit Ethanol, LLC dba POET Biorefining-Leipsic",22.79295595,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,LOGANSPORT,CASS COUNTY,18017,CHP and/or Cogeneration Process,1005969,325193,325193,2015,IN,GP-Clymers Facility,OCS (Other combustion source),40.719022,-86.435982,Facility,POINT (-9622009.502456559 4970985.395265353),ANDERSONS CLYMERS ETHANOL LLC,Ethyl Alcohol,Chicago River Marketing LLC,21.9169111,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,HUDSON,LINCOLN COUNTY,46083,CHP and/or Cogeneration Process,1006030,325193,325193,2015,SD,CP-Main RTO Stack,OCS (Other combustion source),43.096842,-96.477478,Facility,POINT (-10739823.72397925 5326723.822547162),"SIOUX RIVER ETHANOL, LLC",Ethyl Alcohol,"Sioux River Ethanol, LLC",79.77706211,265.4549356,300,Microreactor,TRUE,Microreactor,4,80,398716227.2,-89517389.75,35666152.6,-1118967.372,445826.9075
10_Base,BRIDGEPORT,MORRILL COUNTY,31123,CHP and/or Cogeneration Process,1002349,325193,325193,2015,NE,Boiler,"OB (Boiler, other)",41.642464,-103.07579,Facility,POINT (-11474344.4559144 5107571.839184634),BRIDGEPORT ETHANOL LLC,Ethyl Alcohol,"BRIDGEPORT ETHANOL, LLC",55.78805337,264.2078108,300,Microreactor,TRUE,Microreactor,3,60,278690448.3,-81141500.39,14679156.41,-1352358.34,244652.6068
10_Base,BLOOMINGBURG,FAYETTE,39047,CHP and/or Cogeneration Process,1002989,325193,325193,2015,OH,GP-Thermal Oxidizers and Boilers (1and2),OCS (Other combustion source),39.596781,-83.392558,Facility,POINT (-9283217.09250853 4807519.440685198),Valero Bloominburg Plant,Ethyl Alcohol,Valero Energy Corporation,24.64311156,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,LENA,STEPHENSON,17177,CHP and/or Cogeneration Process,1003422,325193,325193,2015,IL,GP-1,OCS (Other combustion source),42.3586,-89.80342,Facility,POINT (-9996870.985894479 5214848.26638785),ADKINS ENERGY LLC,Ethyl Alcohol,ADKINS ENERGY LLC,22.95851148,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,HEREFORD,DEAF SMITH,48117,CHP and/or Cogeneration Process,1004799,325193,325193,2015,TX,CP-001,OCS (Other combustion source),34.821895,-102.370362,Facility,POINT (-11395816.57016308 4139703.650002615),WE HEREFORD ETHANOL FACILITY,Ethyl Alcohol,WHITE ENERGY HOLDING CO LLC,30.63347551,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,FERGUS FALLS,OTTER TAIL COUNTY,27111,CHP and/or Cogeneration Process,1004731,325193,325193,2015,MN,GP-01,OCS (Other combustion source),46.3125,-96.1337,Facility,POINT (-10701554.53207332 5830569.768895839),GREEN PLAINS OTTER TAIL LLC,Ethyl Alcohol,"GREEN PLAINS RENEWABLE ENERGY, INC",46.91109543,265.4549356,300,Microreactor,TRUE,Microreactor,2,40,197916069.8,-45751169.19,18129268.67,-1143779.23,453231.7168
10_Base,COON RAPIDS,GUTHRIE COUNTY,19077,CHP and/or Cogeneration Process,1006084,325193,325193,2015,IA,"GP-Tall Corn Ethanol,LLC d/b/a Poet",OCS (Other combustion source),41.85951,-94.63604,Facility,POINT (-10534835.78349187 5139957.8995168),"Tall Corn Ethanol,LLC d/b/a Poet Biorefining-Coon Rapids",Ethyl Alcohol,"Tall Corn Ethanol,LLC ",55.34587218,265.4549356,300,Microreactor,TRUE,Microreactor,3,60,276612058.2,-82571934.67,13248722.12,-1376198.911,220812.0354
10_Base,Ashton,OSCEOLA COUNTY,19143,CHP and/or Cogeneration Process,1009523,325193,325193,2015,IA,GP-Poet Ashton,OCS (Other combustion source),43.27694,-95.80833,Facility,POINT (-10665334.50935392 5354220.389172845),Otter Creek Ethanol dba Poet Biorefining Ashton,Ethyl Alcohol,Otter Creek Ethanol dba Poet Biorefining Ashton,27.43727691,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,LADDONIA,AUDRAIN COUNTY,29007,CHP and/or Cogeneration Process,1004984,325193,325193,2015,MO,GP-POET LAD,OCS (Other combustion source),39.250067,-91.645126,Facility,POINT (-10201888.7600054 4757555.08759805),POET BIOREFINING LADDONIA,Ethyl Alcohol,POET LLC - Laddonia,254.6572861,260.540025,300,Microreactor,TRUE,Microreactor,12,240,1184699747,-276431800.9,47947992.48,-1151799.17,199783.302
10_Base,Pratt,PRATT,20151,CHP and/or Cogeneration Process,1011656,325193,325193,2015,KS,GP-Pratt Energy LLC,OCS (Other combustion source),37.689654,-98.714758,Facility,POINT (-10988876.59434123 4535676.623412914),Pratt Energy LLC,Ethyl Alcohol,Pratt Energy LLC,25.30517523,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,98958034.92,-22875584.6,9361631.388,-1143779.23,468081.5694
10_Base,Buffalo Lake,RENVILLE COUNTY,27129,CHP and/or Cogeneration Process,1011915,325193,325193,2015,MN,Johnston + Boiler #1,"OB (Boiler, other)",44.72672673,-94.94679511,County,POINT (-10569428.88409848 5578602.310938684),Unknown,Ethyl Alcohol,"West Ventures, LLC",68.47461015,265.4549356,300,Microreactor,TRUE,Microreactor,3,60,296874104.8,-68626753.79,26255380.36,-1143779.23,437589.6726
10_Base,ALBERT CITY,BUENA VISTA COUNTY,19021,CHP and/or Cogeneration Process,1002505,325193,325193,2015,IA,CP-1,OCS (Other combustion source),42.775376,-94.942166,Facility,POINT (-10568913.57393045 5277844.041648898),VALERO ALBERT CITY PLANT,Ethyl Alcohol,Valero Energy,65.59214851,265.4549356,300,Microreactor,TRUE,Microreactor,3,60,296874104.8,-68626753.79,26255380.36,-1143779.23,437589.6726
10_Base,EMMETSBURG,PALO ALTO COUNTY,19147,CHP and/or Cogeneration Process,1004490,325193,325193,2015,IA,Two Water Tube Boilers,"OB (Boiler, other)",43.09736,-94.65536,Facility,POINT (-10536986.476054 5326802.792343377),VOYAGER ETHANOL LLC,Ethyl Alcohol,"Voyager Ethanol, LLC dba Poet Biorefining Emmetsburg",148.5209442,265.4549356,300,Microreactor,TRUE,Microreactor,7,140,692706244.5,-160129092.2,51104081.59,-1143779.23,365029.1542
10_Base,GARNETT,ANDERSON,20003,CHP and/or Cogeneration Process,1004792,325193,325193,2015,KS,CP-001,OCS (Other combustion source),38.271522,-95.237414,Facility,POINT (-10601780.43094818 4617854.092869224),EAST KANSAS AGRI-ENERGY,Ethyl Alcohol,"EAST KANSAS AGRI-ENERGY, LLC",46.76539599,265.4549356,300,Microreactor,TRUE,Microreactor,2,40,197916069.8,-45751169.19,18129268.67,-1143779.23,453231.7168
10_Base,TUSCOLA,Douglas,17041,CHP and/or Cogeneration Process,1007110,325193,325193,2015,IL,CS-01,OCS (Other combustion source),39.7983,-88.3501,Facility,POINT (-9835088.1435348 4836674.930047228),Equistar Tuscola Plant,Ethyl Alcohol,DTE ENERGY CO,19.22318804,265.4549356,300,Microreactor,TRUE,Microreactor,1,20,96075197.65,-24859672.78,7377543.203,-1242983.639,368877.1602
10_Base,STERLING,LOGAN,8075,CHP and/or Cogeneration Process,1006055,325193,325193,2015,CO,Boiler,"OB (Boiler, other)",40.6375,-103.190556,Facility,POINT (-11487120.14859478 4959019.139436999),"STERLING ETHANOL, LLC",Ethyl Alcohol,"STERLING ETHANOL, LLC",204.6764907,260,300,Microreactor,TRUE,Microreactor,10,200,987249789.1,-230359834.1,57685019.54,-1151799.17,288425.0977
10_Base,LOUISIANA,PIKE COUNTY,29163,CHP and/or Cogeneration Process,1006100,325311,325311,2015,MO,GP-001,OCS (Other combustion source),39.42889,-91.032982,Facility,POINT (-10133745.20163324 4783293.917928874),DYNO NOBEL INCORPORATED NITROGEN DIVISION (FORMERLY IRECO),Nitrogenous Fertilizers,Dyno Nobel Incorporated,70.37687163,328.0871095,550,Microreactor,TRUE,Microreactor,3,60,305975121.6,-62363056.51,32519077.64,-1039384.275,541984.6273
10_Base,WEST SACRAMENTO,YOLO,6113,CHP and/or Cogeneration Process,1004058,325311,325311,2015,CA,CP-AIS 9155,OCS (Other combustion source),38.558333,-121.575833,Facility,POINT (-13533759.82232807 4658602.583053939),AGRIUM U S INCORPORATED,Nitrogenous Fertilizers,AGRIUM US INC,111.5500379,328.0871095,550,Microreactor,TRUE,Microreactor,5,100,509958536,-103938427.5,50790547.4,-1039384.275,507905.474
